League,Home,Away,INC,Round,Date,Time,H_Score,A_Score,HT_H_Score,HT_A_Score,WIN,H_BET,X_BET,A_BET,WIN_BET,OVER_2.5,OVER_3.5,H_15,A_15,H_45_50,A_45_50,H_90,A_90,H_Missing_Players,A_Missing_Players,Missing_Players,H_Ball_Possession,A_Ball_Possession,H_Goal_Attempts,A_Goal_Attempts,H_Shots_on_Goal,A_Shots_on_Goal,H_Attacks,A_Attacks,H_Dangerous_Attacks,A_Dangerous_Attacks,H_Shots_off_Goal,A_Shots_off_Goal,H_Blocked_Shots,A_Blocked_Shots,H_Free_Kicks,A_Free_Kicks,H_Corner_Kicks,A_Corner_Kicks,H_Offsides,A_Offsides,H_Throw_in,A_Throw_in,H_Goalkeeper_Saves,A_Goalkeeper_Saves,H_Fouls,A_Fouls,H_Yellow_Cards,A_Yellow_Cards,Game Link
jupiler-league,Waasland-Beveren,St. Liege,"['21' Yellow_Away - Goreux R.', '32' Red_Card_Away - Żółta kartka / Goreux R.', '35' Goal_Away - Lestienne M.(Gavory N.)', '39' Yellow_Home - Caufriez M.', '57' Yellow_Home - Vukotic A.', '64' Yellow_Home - Koita A.', '66' Goal_Home - Milosevic S.(Kobayashi Y.)', '88' Goal_Home - Sula D.', '89' Yellow_Home - Jubitana D.(Poza boiskiem)', '90+4' Yellow_Home - Sula D.']",20,21.12.2019,20:30,2.0,1.0,0.0,1.0,Home,5.3,4.15,1.62,5.3,True,False,False,False,False,False,False,False,4.0,6.0,-2.0,57%,43%,10.0,7.0,7.0,3.0,143.0,122.0,71.0,53.0,3.0,4.0,,,18.0,23.0,3.0,0.0,1.0,1.0,18.0,19.0,2.0,5.0,22.0,17.0,5.0,2.0,https://www.flashscore.com/match/AcpCC1pk/#/match-summary/match-summary
super-lig,Besiktas,Ankaragucu,"['08' Goal_Home - Yilmaz B.(Yalcin G.)', '52' Yellow_Home - Isimat-Mirin N.', '54' Goal_Home - Vida D.', '63' Goal_Home - Penalty Yilmaz B.(Penalty )', '66' Yellow_Away - Kitsiou S.', '68' Yellow_Away - Sacko H.', '70' Yellow_Home - Erkin C.', '79' Goal_Away - Penalty Sacko H.(Penalty )', '79' Yellow_Away - Pinto T.', '81' Goal_Home - Ljajic A.(Kagawa S.)']",30,28.04.2019,18:00,4.0,1.0,1.0,0.0,Home,1.26,5.87,9.0,1.26,True,True,True,False,False,False,False,False,1.0,0.0,1.0,45%,55%,10.0,15.0,5.0,8.0,109.0,109.0,51.0,88.0,3.0,3.0,2.0,4.0,20.0,15.0,2.0,9.0,1.0,3.0,,,7.0,1.0,15.0,18.0,2.0,3.0,https://www.flashscore.com/match/IuHH03Pf/#/match-summary/match-summary
jupiler-league,St. Truiden,Cercle Brugge,"['34' Yellow_Home - De Smet T.', '38' Yellow_Away - Panzo J.', '38' Yellow_Home - Colidio F.', '58' Yellow_Home - Colombatto S.', '61' Yellow_Home - Mmaee S.', '63' Goal_Away - Hoggas K.', '65' Yellow_Home - Sankhon I.', '66' Yellow_Away - De Belder D.', '89' Yellow_Away - Hoggas K.']",26,15.02.2020,20:00,0.0,1.0,0.0,0.0,Away,2.45,3.5,2.83,2.83,False,False,False,False,False,False,False,False,7.0,7.0,0.0,49%,51%,13.0,11.0,2.0,4.0,115.0,129.0,63.0,57.0,11.0,7.0,,,24.0,18.0,5.0,6.0,4.0,8.0,23.0,26.0,3.0,2.0,14.0,16.0,5.0,3.0,https://www.flashscore.com/match/EXoOoEbM/#/match-summary/match-summary
serie-a,AS Roma,Parma,"['35' Own_Home - Gagliolo R.()', '38' Yellow_Away - Kucka J.(Przytrzymywanie)', '41' Yellow_Home - Perotti D.(Podcięcie)', '78' Yellow_Home - Pellegrini Lo.(Faul)', '86' Goal_Away - Gervinho(Machin J.)', '89' Goal_Home - Perotti D.(Under C.)']",38,26.05.2019,20:30,2.0,1.0,1.0,0.0,Home,1.17,8.8,16.5,1.17,True,False,False,False,False,False,False,False,0.0,3.0,-3.0,58%,42%,16.0,9.0,8.0,5.0,69.0,54.0,49.0,32.0,8.0,4.0,,,9.0,13.0,13.0,8.0,0.0,1.0,19.0,18.0,4.0,6.0,13.0,8.0,2.0,1.0,https://www.flashscore.com/match/d2pt06bQ/#/match-summary/match-summary
super-lig,Genclerbirligi,Karagumruk,"['22' Goal_Away - Penalty Biglia L.(Penalty )', '26' Yellow_Home - Sio G.', '36' Goal_Away - Ndao A.(Ndiaye B.)', '45+1' Yellow_Away - Balkovec J.', '54' Yellow_Home - Kizildag A.', '68' Yellow_Home - Yilmaz S.', '74' Goal_Home - Penalty Piris R.(Penalty )', '80' Yellow_Home - Candeias D.', '88' Goal_Away - Sobiech A.(Durmaz J.)', '89' Yellow_Away - Kurucuk F.', '89' Yellow_Home - Toure Z.', '90+2' Yellow_Away - Arveladze V.']",19,15.01.2021,17:00,1.0,3.0,0.0,2.0,Away,3.05,3.35,2.3,2.3,True,True,False,False,False,False,False,False,3.0,3.0,0.0,64%,36%,17.0,14.0,3.0,7.0,97.0,69.0,93.0,52.0,6.0,5.0,8.0,2.0,,,8.0,3.0,1.0,1.0,,,4.0,2.0,21.0,8.0,5.0,3.0,https://www.flashscore.com/match/YZu6OQ7r/#/match-summary/match-summary
league-one,Rochdale,Charlton,"['07' Goal_Away - Aneke Ch.(Millar L.)', '27' Goal_Away - Oshilaja A.(Pearce J.)', '60' Yellow_Away - Gunter C.', '72' Yellow_Home - O']",28,06.02.2021,16:00,0.0,2.0,0.0,2.0,Away,3.6,3.66,1.87,1.87,False,False,False,True,False,False,False,False,0.0,0.0,0.0,48%,52%,6.0,17.0,2.0,5.0,91.0,127.0,26.0,59.0,2.0,7.0,2.0,5.0,,,6.0,5.0,1.0,2.0,,,3.0,2.0,15.0,15.0,1.0,1.0,https://www.flashscore.com/match/bFf9rTfm/#/match-summary/match-summary
jupiler-league,St. Truiden,Eupen,"['03' Yellow_Home - Hashioka D.', '25' Goal_Home - Hara T.(Konate M.)', '33' Yellow_Away - Peeters S.', '78' Yellow_Away - Agbadou E.', '80' Yellow_Away - Heris J.', '81' Goal_Home - Suzuki Y.(Bruls C.)']",21,27.12.2021,21:00,2.0,0.0,1.0,0.0,Home,2.07,3.55,3.55,2.07,False,False,False,False,False,False,False,False,4.0,8.0,-4.0,49%,51%,13.0,9.0,4.0,1.0,117.0,90.0,38.0,44.0,7.0,5.0,2.0,3.0,,,6.0,2.0,0.0,0.0,,,1.0,2.0,12.0,16.0,1.0,3.0,https://www.flashscore.com/match/4pVWOR6N/#/match-summary/match-summary
eredivisie,Utrecht,PSV,"['20' Yellow_Home - Warmerdam D.(Przytrzymywanie)', '53' Goal_Away - Zahavi E.(Gakpo C.)', '86' Yellow_Away - Teze J.(Niesportowe zachowanie)', '88' Yellow_Home - Maher A.(Faul)', '90+1' Yellow_Away - Carlos(Niesportowe zachowanie)', '90+1' Yellow_Away - Mauro Junior(Zagranie ręką)']",26,13.03.2022,14:30,0.0,1.0,0.0,0.0,Away,4.6,4.3,1.73,1.73,False,False,False,False,False,False,False,False,4.0,6.0,-2.0,41%,59%,6.0,20.0,3.0,4.0,92.0,140.0,40.0,76.0,3.0,2.0,0.0,14.0,6.0,4.0,6.0,15.0,0.0,2.0,26.0,27.0,3.0,3.0,6.0,4.0,2.0,3.0,https://www.flashscore.com/match/rwXXnfwN/#/match-summary/match-summary
laliga,Valencia,Getafe,"['22' Goal_Home - Musah Y.(Gabriel Paulista)', '32' Yellow_Home - Guillamon H.(Przytrzymywanie)', '41' Yellow_Home - Gabriel Paulista(Podcięcie)', '48' Yellow_Home - Correia T.(Nadmierna ostrość)', '56' Red_Card_Home - Żółta kartka / Correia T.(Przytrzymywanie)', '61' Yellow_Home - Gomez M.(Uderzenie łokciem)', '69' Yellow_Home - Musah Y.(Nadmierna ostrość)', '72' Yellow_Away - Arambarri M.(Podcięcie)', '76' Yellow_Home - Cheryshev D.(Faul)', '82' Yellow_Home - Wass D.(Przytrzymywanie)', '87' Goal_Away - Cucho', '90' Yellow_Away - Suarez D.(Faul)', '90+10' Goal_Home - Soler C.(Penalty )', '90+4' Goal_Away - Angel', '90+6' Yellow_Away - Djene(Przytrzymywanie)', '90+8' Red_Card_Away - Żółta kartka / Suarez D.(Niesportowe zachowanie)', '90+9' Yellow_Away - Mata J.(Niesportowe zachowanie)']",8,01.11.2020,21:00,2.0,2.0,1.0,0.0,Draw,3.2,2.95,2.65,2.95,True,True,False,False,False,False,True,True,3.0,0.0,3.0,38%,62%,11.0,16.0,5.0,5.0,101.0,121.0,24.0,87.0,5.0,8.0,1.0,3.0,24.0,23.0,0.0,3.0,6.0,2.0,,,3.0,3.0,18.0,25.0,8.0,5.0,https://www.flashscore.com/match/4jUXRrZS/#/match-summary/match-summary
laliga,Granada,Villarreal,"['09' Goal_Away - Moreno G.(Penalty )', '18' Goal_Away - Moreno G.(Trigueros M.)', '22' Yellow_Away - Parejo D.(Podcięcie)', '38' Yellow_Home - Soldado R.(Podcięcie)', '43' Yellow_Away - Mario Gaspar(Podcięcie)', '45+1' Yellow_Home - Quini(Podcięcie)', '60' Goal_Away - Moreno G.(Penalty )', '81' Penalty_Missed_Home - Molina J.()']",29,03.04.2021,14:00,0.0,3.0,0.0,2.0,Away,4.3,3.45,1.97,1.97,True,False,False,True,False,False,False,False,6.0,3.0,3.0,44%,56%,6.0,15.0,2.0,6.0,83.0,95.0,56.0,48.0,3.0,5.0,1.0,4.0,19.0,16.0,3.0,5.0,3.0,0.0,30.0,24.0,3.0,2.0,14.0,14.0,2.0,2.0,https://www.flashscore.com/match/p4jQ3LvH/#/match-summary/match-summary
premier-league,Leeds,Newcastle,"['26' Goal_Away - Hendrick J.(Wilson C.)', '35' Goal_Home - Bamford P.', '37' Yellow_Home - Klich M.(Nadmierna ostrość)', '48' Yellow_Home - Phillips K.(Nadmierna ostrość)', '50' Yellow_Away - Hayden I.(Podcięcie)', '61' Goal_Home - Rodrigo(Harrison J.)', '65' Goal_Away - Clark C.(Fraser R.)', '67' Yellow_Home - Raphinha(Nadmierna ostrość)', '77' Goal_Home - Dallas S.(Klich M.)', '85' Goal_Home - Alioski E.(Hernandez P.)', '88' Goal_Home - Harrison J.(Hernandez P.)']",13,16.12.2020,19:00,5.0,2.0,1.0,1.0,Home,1.75,4.15,4.7,1.75,True,True,False,False,False,False,False,False,4.0,6.0,-2.0,69%,31%,25.0,10.0,10.0,4.0,131.0,77.0,86.0,40.0,8.0,5.0,7.0,1.0,15.0,13.0,7.0,4.0,4.0,2.0,,,2.0,5.0,10.0,13.0,3.0,1.0,https://www.flashscore.com/match/EFpk7uAH/#/match-summary/match-summary
super-lig,Galatasaray,Basaksehir,"['03' Yellow_Home - Babel R.(Nadmierna ostrość)', '34' Yellow_Away - Kahveci I.(Podcięcie)', '39' Yellow_Away - Tekdemir M.(Niesportowe zachowanie)', '39' Yellow_Home - Buyuk A.(Niesportowe zachowanie)', '47' Yellow_Away - Caicara J.(Podcięcie)', '78' Goal_Away - Gulbrandsen F.(Kahveci I.)', '90+2' Yellow_Home - Lemina M.(Podcięcie)']",12,22.11.2019,18:30,0.0,1.0,0.0,0.0,Away,2.55,3.2,2.7,2.7,False,False,False,False,False,False,False,False,6.0,1.0,5.0,55%,45%,13.0,9.0,3.0,2.0,99.0,78.0,96.0,65.0,6.0,5.0,4.0,2.0,15.0,16.0,11.0,5.0,0.0,1.0,,,1.0,3.0,17.0,16.0,3.0,3.0,https://www.flashscore.com/match/0fH0Id0O/#/match-summary/match-summary
2-bundesliga,Dresden,Darmstadt,"['14' Yellow_Home - Giorbelidze G.', '26' Yellow_Away - Gjasula K.', '78' Yellow_Home - Becker R.', '84' Yellow_Home - Stark Y.', '90+3' Goal_Away - Honsak M.(Bader M.)']",24,26.02.2022,20:30,0.0,1.0,0.0,0.0,Away,3.95,3.7,1.93,1.93,False,False,False,False,False,False,False,True,0.0,0.0,0.0,40%,60%,13.0,23.0,3.0,9.0,92.0,124.0,37.0,49.0,10.0,14.0,,,9.0,7.0,7.0,5.0,2.0,1.0,20.0,17.0,8.0,3.0,7.0,10.0,3.0,1.0,https://www.flashscore.com/match/fsCKMiaq/#/match-summary/match-summary
premier-league,Chelsea,Manchester City,"['53' Goal_Away - Jesus G.(Cancelo J.)', '65' Yellow_Away - Laporte A.(Przytrzymywanie)', '77' Yellow_Home - Alonso M.(Podcięcie)', '78' Yellow_Home - Christensen A.(Faul)', '84' Yellow_Home - Rudiger A.(Przytrzymywanie)', '90+6' Yellow_Away - Dias R.(Podcięcie)']",6,25.09.2021,13:30,0.0,1.0,0.0,0.0,Away,2.9,3.22,2.7,2.7,False,False,False,False,False,False,False,False,2.0,3.0,-1.0,41%,59%,5.0,15.0,0.0,4.0,73.0,135.0,30.0,74.0,1.0,5.0,4.0,6.0,13.0,15.0,4.0,13.0,3.0,4.0,14.0,12.0,3.0,0.0,12.0,10.0,3.0,2.0,https://www.flashscore.com/match/jJ4MbFqs/#/match-summary/match-summary
premier-league,Tottenham,Watford,"['06' Goal_Away - Doucoure A.(Janmaat D.)', '13' Yellow_Home - Sanchez D.(Faul)', '77' Yellow_Home - Sissoko M.(Podcięcie)', '84' Yellow_Away - Pereyra R.(Niesportowe zachowanie)', '86' Goal_Home - Alli D.', '88' Yellow_Away - Kiko(Faul)', '89' Yellow_Home - Rose D.(Faul)', '90' Yellow_Away - Holebas J.(Niesportowe zachowanie)', '90' Yellow_Home - Alli D.(Niesportowe zachowanie)']",9,19.10.2019,16:00,1.0,1.0,0.0,1.0,Draw,1.52,4.55,6.7,4.55,False,False,False,True,False,False,False,False,3.0,4.0,-1.0,70%,30%,12.0,7.0,2.0,2.0,169.0,73.0,91.0,21.0,3.0,2.0,7.0,3.0,10.0,10.0,11.0,2.0,5.0,1.0,,,1.0,1.0,5.0,9.0,4.0,3.0,https://www.flashscore.com/match/x2y5W0vI/#/match-summary/match-summary
fortuna-1-liga,Korona Kielce,GKS Bełchatów,"['09' Goal_Home - Szpakowski M.', '16' Goal_Home - Kiełb J.', '42' Goal_Home - Podgorski J.', '79' Yellow_Away - Gancarczyk W.']",30,15.05.2021,17:00,3.0,0.0,3.0,0.0,Home,2.2,3.4,3.45,2.2,True,False,True,False,False,False,False,False,0.0,0.0,0.0,62%,38%,21.0,5.0,8.0,2.0,100.0,81.0,62.0,40.0,8.0,2.0,5.0,1.0,16.0,13.0,5.0,2.0,0.0,1.0,,,2.0,5.0,13.0,15.0,0.0,1.0,https://www.flashscore.com/match/h4AhSpuP/#/match-summary/match-summary
fortuna-1-liga,Radomiak Radom,Sandecja Nowy Sącz,"['19' Goal_Home - Abramowicz D.', '33' Yellow_Away - Danek A.', '49' Yellow_Home - Lewandowski M.', '51' Yellow_Away - Kanach R.', '52' Yellow_Home - Leandro', '70' Yellow_Home - Michalski M.', '90+6' Yellow_Home - Kaput M.']",7,31.08.2019,17:30,1.0,0.0,1.0,0.0,Home,2.52,3.11,3.0,2.52,False,False,False,False,False,False,False,False,0.0,0.0,0.0,41%,59%,14.0,8.0,6.0,1.0,93.0,97.0,51.0,51.0,7.0,5.0,1.0,2.0,24.0,20.0,5.0,4.0,0.0,6.0,,,1.0,5.0,20.0,18.0,4.0,2.0,https://www.flashscore.com/match/GGn7uiCh/#/match-summary/match-summary
super-lig,Hatayspor,Konyaspor,"['10' Yellow_Away - Bardakci A.', '33' Goal_Away - Kravets A.(Skubic N.)', '41' Yellow_Away - Daci E.', '43' Goal_Home - Boupendza A.', '45+1' Yellow_Home - Pablo', '49' Yellow_Away - Jevtovic M.', '65' Yellow_Home - Diouf M.', '68' Goal_Home - Boupendza A.', '90+4' Var_Away']",16,02.01.2021,17:00,2.0,1.0,1.0,1.0,Home,2.1,3.25,3.55,2.1,True,False,False,False,False,False,False,False,1.0,8.0,-7.0,50%,50%,12.0,14.0,4.0,2.0,98.0,104.0,74.0,81.0,7.0,9.0,1.0,3.0,,,4.0,8.0,3.0,2.0,,,1.0,2.0,12.0,13.0,2.0,3.0,https://www.flashscore.com/match/AFaw6OzH/#/match-summary/match-summary
ligue-1,Brest,Lille,"['15' Goal_Home - Pierre-Gabriel R.(Perraud R.)', '19' Goal_Home - Perraud R.(Honorat F.)', '42' Goal_Home - Cardona I.(Mounie S.)', '45+2' Goal_Away - Yilmaz B.(Penalty )', '45+2' Yellow_Away - Yilmaz B.(Niesportowe zachowanie)', '52' Yellow_Home - Chardonnet B.(Nadmierna ostrość)', '56' Yellow_Home - Mounie S.(Uderzenie łokciem)', '57' Goal_Away - Yilmaz B.(Yazici Y.)', '63' Yellow_Away - Mandava R.(Przytrzymywanie)', '87' Yellow_Home - Larsonneur G.(Opóźnianie gry)', '90' Yellow_Home - Niesportowe zachowanieFaussurier J.(Poza boiskiem, Niesportowe zachowanie)', '90+3' Yellow_Away - Fonte J.(Uderzenie łokciem)']",10,08.11.2020,13:00,3.0,2.0,3.0,1.0,Home,4.25,3.95,1.82,4.25,True,True,True,False,False,True,False,False,3.0,3.0,0.0,37%,63%,12.0,22.0,8.0,7.0,82.0,116.0,53.0,107.0,2.0,5.0,2.0,10.0,20.0,13.0,3.0,11.0,1.0,5.0,,,5.0,5.0,13.0,15.0,4.0,3.0,https://www.flashscore.com/match/IZypyVhi/#/match-summary/match-summary
serie-a,Inter,Empoli,"['05' Goal_Away - Pinamonti A.(Żurkowski S.)', '10' Var_Away', '28' Goal_Away - Asllani K.(Fiamozzi R.)', '40' Own_Home - Romagnoli S.()', '45' Goal_Home - Martinez L.(Calhanoglu H.)', '64' Goal_Home - Martinez L.', '64' Yellow_Home - Martinez L.(Niesportowe zachowanie)', '90+4' Goal_Home - Sanchez A.(Dzeko E.)']",36,06.05.2022,18:45,4.0,2.0,3.0,2.0,Home,1.16,8.8,15.0,1.16,True,True,False,True,True,False,True,False,1.0,5.0,-4.0,65%,35%,37.0,4.0,10.0,2.0,102.0,36.0,84.0,12.0,19.0,0.0,8.0,2.0,12.0,14.0,15.0,2.0,2.0,1.0,21.0,16.0,0.0,6.0,10.0,9.0,1.0,0.0,https://www.flashscore.com/match/vkltTqpS/#/match-summary/match-summary
eredivisie,Sittard,Willem II,"['18' Goal_Home - Damascan V.(Ciss A.)', '23' Goal_Away - Vrousai M.(Lewis F.)', '29' Goal_Away - Pavlidis V.(Penalty )', '45' Goal_Away - Pavlidis V.(Vrousai M.)', '49' Yellow_Home - Damascan V.(Nadmierna ostrość)', '51' Goal_Home - Damascan V.(Gonçalves Pinto M.)', '65' Yellow_Home - Passlack F.(Faul)', '89' Yellow_Away - Lewis F.(Faul)', '90+1' Yellow_Away - Gladon P.(Faul)']",3,18.08.2019,12:15,2.0,3.0,1.0,4.0,Away,3.15,3.65,2.1,2.1,True,True,False,False,False,True,False,False,2.0,1.0,1.0,55%,45%,16.0,9.0,7.0,5.0,144.0,95.0,43.0,46.0,5.0,3.0,4.0,1.0,12.0,15.0,4.0,5.0,4.0,0.0,,,2.0,5.0,12.0,11.0,2.0,2.0,https://www.flashscore.com/match/Yewivd8M/#/match-summary/match-summary
championship,Derby,Nottingham,"['33' Goal_Away - Garner J.(Worrall J.)', '82' Yellow_Home - Wisdom A.', '84' Goal_Home - Kazim-Richards C.']",33,26.02.2021,20:45,1.0,1.0,0.0,1.0,Draw,2.67,2.9,3.1,2.9,False,False,False,False,False,False,False,False,4.0,3.0,1.0,57%,43%,13.0,13.0,2.0,5.0,98.0,116.0,24.0,47.0,5.0,5.0,6.0,3.0,,,3.0,5.0,2.0,1.0,,,4.0,1.0,12.0,13.0,1.0,0.0,https://www.flashscore.com/match/2DAj6hJq/#/match-summary/match-summary
championship,Reading,Swansea,"['17' Yellow_Away - Guehi M.', '19' Yellow_Home - Holmes T.', '31' Goal_Home - Meite Y.(Swift J.)', '67' Goal_Away - Lowe J.', '69' Yellow_Away - Fulton J.', '83' Goal_Away - Ayew A.(Bidwell J.)', '90+2' Goal_Home - Esteves T.(Aluko S.)']",44,25.04.2021,13:00,2.0,2.0,1.0,0.0,Draw,2.17,3.3,3.6,3.3,True,True,False,False,False,False,True,False,3.0,3.0,0.0,52%,48%,14.0,15.0,4.0,4.0,102.0,88.0,43.0,34.0,3.0,9.0,7.0,2.0,17.0,16.0,7.0,4.0,3.0,2.0,25.0,17.0,2.0,2.0,13.0,15.0,1.0,2.0,https://www.flashscore.com/match/M9LEXPhM/#/match-summary/match-summary
pko-bp-ekstraklasa,Pogoń Szczecin,Bruk-Bet T.,"['23' Yellow_Home - Fornalczyk M.', '44' Yellow_Away - Domgjoni D.', '45' Goal_Home - Zahovic L.(Dąbrowski D.)', '54' Goal_Home - Penalty Drygas K.(Penalty )', '58' Goal_Away - Penalty Mesanovic M.(Penalty )', '68' Yellow_Home - Legowski M.', '79' Goal_Away - Mesanovic M.', '83' Yellow_Away - Śpiewak K.', '88' Yellow_Away - Ambrosiewicz M.']",34,21.05.2022,17:30,2.0,2.0,2.0,0.0,Draw,1.46,5.5,6.1,5.5,True,True,False,False,True,False,False,False,4.0,4.0,0.0,54%,46%,21.0,13.0,6.0,4.0,82.0,67.0,87.0,60.0,9.0,7.0,6.0,2.0,9.0,8.0,8.0,8.0,1.0,2.0,24.0,18.0,2.0,4.0,10.0,10.0,2.0,3.0,https://www.flashscore.com/match/EZzViLqe/#/match-summary/match-summary
laliga,Atl. Madryt,Levante,"['30' Own_Away - Hermoso M.()', '36' Yellow_Away - Vezo R.(Nadmierna ostrość)', '69' Yellow_Away - Opóźnianie gryCardenas D.(Opóźnianie gry)', '70' Yellow_Home - Koke(Niesportowe zachowanie)', '70' Yellow_Home - Lemar T.(Podcięcie)', '90+1' Yellow_Away - Opóźnianie gryRober Pier(Opóźnianie gry)', '90+5' Goal_Away - de Frutos J.']",24,20.02.2021,16:15,0.0,2.0,0.0,1.0,Away,1.58,4.0,6.8,6.8,False,False,False,False,False,False,False,True,6.0,3.0,3.0,55%,45%,28.0,6.0,11.0,1.0,101.0,67.0,101.0,39.0,13.0,3.0,4.0,2.0,17.0,14.0,12.0,2.0,4.0,2.0,,,0.0,11.0,10.0,15.0,2.0,3.0,https://www.flashscore.com/match/p8txLJEF/#/match-summary/match-summary
serie-b,Lecce,Ascoli,"['24' Goal_Home - Rodriguez P.(Ragusa A.)', '25' Yellow_Home - Helgason T. J.', '32' Yellow_Away - Bellusci G.', '39' Yellow_Away - Salvi A.', '56' Goal_Home - Coda M.(Rodriguez P.)', '70' Goal_Away - Ricci F.(Saric D.)', '78' Yellow_Home - Tuia A.', '90+5' Goal_Home - Penalty Coda M.(Penalty )']",27,02.03.2022,18:30,3.0,1.0,1.0,0.0,Home,1.67,3.65,5.4,1.67,True,True,False,False,False,False,True,False,0.0,0.0,0.0,44%,56%,12.0,12.0,8.0,3.0,95.0,137.0,45.0,45.0,2.0,6.0,2.0,3.0,,,4.0,4.0,3.0,3.0,,,2.0,5.0,10.0,16.0,2.0,2.0,https://www.flashscore.com/match/EXZOOYyq/#/match-summary/match-summary
fortuna-1-liga,Odra Opole,Chojniczanka,"['06' Yellow_Away - Surdykowski J.', '19' Yellow_Home - Czyżycki M.', '39' Yellow_Home - Bonecki S.', '61' Yellow_Home - Janus K.', '82' Yellow_Away - Zietarski R.']",29,30.06.2020,15:00,0.0,0.0,0.0,0.0,Draw,2.1,3.65,3.35,3.65,False,False,False,False,False,False,False,False,0.0,0.0,0.0,44%,56%,8.0,8.0,0.0,1.0,69.0,73.0,42.0,37.0,5.0,4.0,3.0,3.0,18.0,20.0,7.0,3.0,3.0,0.0,,,1.0,0.0,17.0,18.0,3.0,2.0,https://www.flashscore.com/match/Y3JIjWkB/#/match-summary/match-summary
serie-a,Atalanta,Genoa,"['38' Yellow_Home - Zappacosta D.(Podcięcie)', '82' Yellow_Home - Toloi R.(Nadmierna ostrość)']",29,13.03.2022,18:00,0.0,0.0,0.0,0.0,Draw,1.38,5.1,9.1,5.1,False,False,False,False,False,False,False,False,4.0,9.0,-5.0,58%,42%,11.0,13.0,2.0,3.0,139.0,161.0,56.0,35.0,6.0,6.0,3.0,4.0,19.0,15.0,4.0,3.0,2.0,1.0,33.0,25.0,3.0,2.0,13.0,17.0,2.0,0.0,https://www.flashscore.com/match/W6qowlkn/#/match-summary/match-summary
bundesliga,FC Schalke 04,Bayer Leverkusen,"['09' Yellow_Home - Kabak O.(Podcięcie)', '35' Yellow_Home - Miranda J.(Nadmierna ostrość)', '51' Goal_Home - Caligiuri D.(Penalty )', '60' Yellow_Away - Alario L.(Niesportowe zachowanie)', '60' Yellow_Home - Caligiuri D.(Niesportowe zachowanie)', '61' Yellow_Home - McKennie W.(Nadmierna ostrość)', '81' Own_Away - Miranda J.()']",31,14.06.2020,18:00,1.0,1.0,0.0,0.0,Draw,7.4,4.88,1.46,4.88,False,False,False,False,False,False,False,False,10.0,3.0,7.0,33%,67%,7.0,15.0,4.0,5.0,93.0,169.0,19.0,68.0,3.0,10.0,,,9.0,15.0,1.0,9.0,1.0,3.0,12.0,34.0,4.0,3.0,14.0,7.0,4.0,1.0,https://www.flashscore.com/match/WdElX1tN/#/match-summary/match-summary
league-two,Bradford City,Scunthorpe,[],45,01.05.2021,16:00,0.0,0.0,0.0,0.0,Draw,1.81,3.5,4.25,3.5,False,False,False,False,False,False,False,False,0.0,0.0,0.0,64%,36%,12.0,11.0,2.0,4.0,124.0,91.0,52.0,43.0,6.0,5.0,4.0,2.0,10.0,17.0,4.0,7.0,4.0,0.0,23.0,25.0,4.0,2.0,12.0,10.0,,,https://www.flashscore.com/match/6FdHAwzk/#/match-summary/match-summary
fortuna-1-liga,GKS Tychy,Sandecja Nowy Sącz,"['04' Goal_Home - Biel B.', '45' Yellow_Away - Walski M.', '48' Red_Card_Home - Szymura K.', '56' Goal_Home - Szeliga B.', '63' Yellow_Home - Piątek J.', '72' Yellow_Home - Bieganski J.']",3,12.09.2020,19:00,2.0,0.0,1.0,0.0,Home,2.13,3.61,3.4,2.13,False,False,True,False,False,False,False,False,0.0,0.0,0.0,41%,59%,14.0,9.0,5.0,5.0,91.0,105.0,50.0,80.0,7.0,2.0,2.0,2.0,14.0,18.0,5.0,8.0,0.0,4.0,,,5.0,3.0,18.0,10.0,2.0,1.0,https://www.flashscore.com/match/YkQsW44Q/#/match-summary/match-summary
league-one,Crewe,Shrewsbury,"['23' Yellow_Home - Griffiths R.', '63' Yellow_Home - Sass-Davies B.']",28,15.01.2022,16:00,0.0,0.0,0.0,0.0,Draw,3.5,3.35,2.07,3.35,False,False,False,False,False,False,False,False,0.0,0.0,0.0,56%,44%,9.0,12.0,1.0,4.0,101.0,111.0,50.0,51.0,3.0,5.0,5.0,3.0,13.0,3.0,0.0,9.0,1.0,0.0,32.0,31.0,4.0,1.0,4.0,13.0,2.0,0.0,https://www.flashscore.com/match/Glhh7xG8/#/match-summary/match-summary
fortuna-1-liga,GKS Katowice,ŁKS Łódź,"['43' Goal_Home - Figiel R.', '46' Own_Home - Dąbrowski M.()', '51' Yellow_Away - Pirulo R.', '58' Yellow_Home - Kudła D.', '62' Yellow_Home - Figiel R.', '70' Yellow_Home - Repka O.']",34,22.05.2022,12:40,2.0,0.0,1.0,0.0,Home,2.26,3.4,3.3,2.26,False,False,False,False,False,False,False,False,0.0,0.0,0.0,48%,52%,4.0,16.0,2.0,1.0,87.0,106.0,39.0,50.0,1.0,10.0,1.0,5.0,18.0,14.0,5.0,5.0,0.0,0.0,,,1.0,0.0,14.0,18.0,3.0,1.0,https://www.flashscore.com/match/6XwKwM61/#/match-summary/match-summary
